"CO2","volcanic","solar"
278.608,0.00554009021199655,1364.9538532826
278.626,0.0047259697459659,1364.95418
278.637,0.00445104096476119,1364.95374313286
278.64,0.00435853054019388,1364.9526334742
278.649,0.00432743541594701,1364.95100072644
278.66,0.00431698787085928,1364.94899459199
278.665,0.00431347805846136,1364.94676477326
278.674,0.00431229915106681,1364.94446097268
278.683,0.271883929259065,1364.94223289264
278.689,0.20115521536104,1364.94023023558
278.697,0.075192413992266,1364.93860270389
278.716,0.0283532358751286,1364.9375
278.726,0.0123991791354015,1364.9370594933
278.735,0.00702905438913397,1364.93736922109
278.741,0.0735576659930887,1364.93850488768
278.755,0.0437937725777519,1364.94054219733
278.769,0.0181180627454774,1364.94355685436
278.781,0.00903518481628163,1364.94762456303
278.799,0.0059049875215592,1364.95282102764
278.799,0.00484756162068702,1364.95922195248
278.81,0.0266416863834618,1364.96690304184
278.814,0.0185409988200159,1364.97594
278.824,0.00946354104537777,1364.98633695395
278.828,0.00606804986866694,1364.99781172142
278.832,0.0421242510983015,1365.01001054285
278.84,0.0303687167756824,1365.02257965867
278.85,0.0136896001668043,1365.03516530931
278.861,0.00749220509194532,1365.04741373521
278.874,0.00538158987886972,1365.0589711768
278.882,0.0046711773957282,1365.0694838745
278.89,0.00443246044901433,1365.07859806876
278.901,0.00435226681061256,1365.08596
278.903,0.00432532887443429,1365.09130861091
278.91,0.00431628001492989,1365.09475365323
278.92,0.00431323994743699,1365.09649758092
278.927,0.00431221902346822,1365.09674284798
278.936,0.00431187640168108,1365.09569190839
278.952,0.00431176099309148,1365.09354721612
278.958,0.00431172226141914,1365.09051122517
278.963,0.0164814928641297,1365.08678638951
278.974,0.0134366758377341,1365.08257516312
278.982,0.00755839355929593,1365.07808
278.989,0.00540450202117497,1365.07350917239
278.998,0.0112662492246679,1365.06909422567
279.004,0.00937447724148325,1365.06507252346
279.009,0.00611058738559811,1365.0616814294
279.014,0.00491715568114184,1365.05915830714
279.025,0.00451470686978426,1365.05774052031
279.03,0.00437982144309329,1365.05766543254
279.036,0.00433457407731429,1365.05917040747
279.041,0.00431938398371829,1365.06249280875
279.049,0.0110854411250831,1365.06787
279.051,0.00938962185766339,1365.07548023951
279.055,0.00611842408917455,1365.0852653641
279.063,0.00491982432750705,1365.09710810524
279.07,0.00451559345615161,1365.1108911944
279.073,0.00438011727809329,1365.12649736305
279.081,0.00433467303669376,1365.14380934266
279.088,0.0172794685182863,1365.16270986469
279.098,0.0126045482282034,1365.18308166061
279.108,0.00731505724789171,1365.20480746189
279.115,0.00533565149040724,1365.22777
279.115,0.00465702388192536,1365.25181763958
279.122,0.00442785124094544,1365.27666127794
279.121,0.00435073689535743,1365.30197744558
279.127,0.00432481732739888,1365.32744267298
279.131,0.00431610857485572,1365.35273349065
279.137,0.00431318283429285,1365.37752642906
279.142,0.00431219995355266,1365.40149801871
279.146,0.00431186978828381,1365.42432479009
279.154,0.00431175882689349,1365.44568327369
279.161,0.0195925778397109,1365.46525
279.172,0.0157693815118349,1365.48273147219
279.178,0.00838837661303596,1365.49795408415
279.193,0.00568386411835219,1365.51077420245
279.203,0.0169415412839207,1365.52104819366
279.207,0.0935899045580109,1365.52863242436
279.213,0.0587836939877479,1365.5333832611
279.214,0.0239554086249412,1365.53515707047
279.227,0.0110026814566941,1365.53381021903
279.231,0.00656756705505675,1365.52919907335
279.234,0.00507038430615749,1365.52118
279.247,0.055464327739545,1365.50968551167
279.258,0.036955454982951,1365.49495270546
279.268,0.0161320484263647,1365.47729482462
279.273,0.00834154305908642,1365.45702511237
279.278,0.00567073189265793,1365.43445681193
279.288,0.00476880836724654,1365.40990316654
279.294,0.00446532246193379,1365.38367741942
279.296,0.00436331461838695,1365.35609281381
279.301,0.0529638757052144,1365.32746259292
279.303,0.0318584586785972,1365.2981
279.306,0.0139233353360937,1365.26832934115
279.311,0.00760238059535067,1365.238519174
279.313,0.00542190877601261,1365.20904911907
279.32,0.00468511645584639,1365.18029879688
279.322,0.00443719292799472,1365.15264782793
279.324,0.00435386365302741,1365.12647583275
279.328,0.00432586655241086,1365.10216243186
279.327,0.00431646084807655,1365.08008724575
279.326,0.00431330096191957,1365.06062989496
279.324,0.00431223945015593,1365.04417
279.327,0.00431188295336765,1365.03100515374
279.333,0.0218667433616992,1365.02110483854
279.345,0.0155412501375832,1365.0143565091
279.349,0.00837870996405857,1365.01064762013
279.347,0.0056982936847005,1365.00986562635
279.343,0.00477932333001621,1365.01189798245
279.341,0.0530102717086564,1365.01663214316
279.342,0.0354153288074887,1365.02395556318
279.338,0.0155751245537095,1365.03375569722
279.341,0.00815172218528567,1365.04592
279.337,0.00560672078135793,1365.06028157387
279.335,0.00474727902722816,1365.07645611184
279.328,0.00445808690124754,1365.09400495453
279.326,0.00436088363462805,1365.1124894426
279.316,0.00432822428854943,1365.13147091669
279.316,0.00431725281855026,1365.15051071744
279.311,0.00431356744599609,1365.16917018551
279.308,0.00431232912333513,1365.18701066152
279.295,0.00431191285351838,1365.20359348614
279.294,0.00431177317714546,1365.21848
279.294,0.0043117264341752,1365.23133133076
279.288,0.00431171069372239,1365.24220775412
279.282,0.00431170569049725,1365.25126933279
279.277,0.00431170376895238,1365.25867612948
279.28,0.044723502008683,1365.26458820691
279.274,0.0301622221447273,1365.26916562778
279.272,0.0136739895744362,1365.27256845482
279.273,0.00750364507606003,1365.27495675072
279.273,0.00538816836532961,1365.27649057821
279.276,0.00467377016525815,1365.27733
279.281,0.0044333830965349,1365.27762932309
279.283,0.004352583699527,1365.2775198317
279.285,0.00432543606835079,1365.27712705433
279.293,0.00431631631448011,1365.27657651949
279.295,0.00431325278630744,1365.27599375569
279.298,0.00431222320836233,1365.27550429143
279.302,0.00431187759911638,1365.27523365523
279.303,0.00431176111109679,1365.27530737558
279.305,0.00431172226141914,1365.275850981
279.307,0.0043117090129265,1365.27699
279.311,0.00431170486405539,1365.27882307687
279.313,0.114354327882829,1365.28134131908
279.315,0.0747034912617364,1365.28450894989
279.32,0.0421582967005449,1365.28829019256
279.319,0.0222656512359965,1365.29264927034
279.324,0.0105384617536308,1365.2975504065
279.325,0.0725031167811769,1365.30295782428
279.326,0.0472952350790154,1365.30883574696
279.326,0.0198604737093055,1365.31514839778
279.323,0.00961163836016444,1365.32186
279.323,0.00609896970390386,1365.32894278942
279.321,0.00720038840560161,1365.33640105197
279.322,0.00622894416055741,1365.34424708609
279.323,0.00498985584548648,1365.35249319027
279.326,0.00453991672228944,1365.36115166294
279.326,0.0043882328543466,1365.37023480258
279.326,0.00433738497885198,1365.37975490765
279.324,0.00432032629630003,1365.3897242766
279.329,0.00431459904568849,1365.4001552079
279.324,0.0204538334709625,1365.41106
279.325,0.0146371671287801,1365.42241576544
279.323,0.00805127017407141,1365.43405887305
279.327,0.00558665666862154,1365.44579050573
279.329,0.00474167396786392,1365.45741184638
279.334,0.00445632295728621,1365.46872407789
279.334,0.0180272690131386,1365.47952838317
279.334,0.0130704806263475,1365.48962594513
279.339,0.00748344324862921,1365.49881794665
279.349,0.00539303711479996,1365.50690557064
279.349,0.00467637463732277,1365.51369
279.352,0.00443435922872929,1365.51902728881
279.349,0.00435292407699708,1365.52299297582
279.349,0.00432555193617973,1365.52571747098
279.352,0.00431635533970376,1365.52733118423
279.355,0.00431326556237354,1365.5279645255
279.353,0.00431222780652779,1365.52774790472
279.355,0.00431187887082886,1365.52681173185
279.352,0.0895729245810299,1365.52528641681
279.352,0.0582051369993759,1365.52330236955
279.35,0.0234967060332531,1365.52099
279.348,0.010847118957993,1365.51846367933
279.346,0.00651325613071794,1365.51577362367
279.349,0.00505178901151951,1365.51295401034
279.348,0.0499472964153855,1365.51003901671
279.347,0.0360973281875265,1365.50706282013
279.351,0.0157573211800346,1365.50405959793
279.345,0.00819240167512028,1365.50106352747
279.347,0.00561698820598465,1365.4981087861
279.348,0.00475025106412539,1365.49522955116
279.347,0.00445902109517635,1365.49246
279.336,0.00436118914312276,1365.48979417386
279.326,0.00432832581819361,1365.48706556952
279.317,0.00431728666888688,1365.48406754764
279.314,0.00898018730518484,1365.48059346891
279.312,0.00781138203366675,1365.47643669399
279.308,0.00555688602114653,1365.47139058355
279.306,0.00473081683862891,1365.46524849826
279.303,0.00445222274762975,1365.45780379879
279.285,0.00435885362577438,1365.44884984582
279.276,0.00432753393499726,1365.43818
279.269,0.0348320502765975,1365.42564773523
279.259,0.0238332684465353,1365.41134697827
279.252,0.011381784078024,1365.39543176908
279.238,0.0426568375565141,1365.37805614763
279.227,0.0474334803924214,1365.3593741539
279.224,0.0252702017445025,1365.33953982786
279.216,0.0117183370930162,1365.31870720948
279.204,0.00682595874942613,1365.29703033873
279.191,0.00515872398946475,1365.27466325558
279.185,0.00459650307576685,1365.25176
279.17,0.00440740447586925,1365.22850120521
279.158,0.00434385404186678,1365.20517387741
279.147,0.00432250307264159,1365.18209161605
279.148,0.00431533082951241,1365.15956802056
279.14,0.00431292136720933,1365.1379166904
279.129,0.00431211212104151,1365.117451225
279.122,0.0043118401924044,1365.09848522382
279.109,0.00431174887236252,1365.08133228629
279.098,0.00431171813991988,1365.06630601187
279.086,0.00431170792494501,1365.05372
279.078,0.00431170445893449,1365.04384029392
279.07,0.0043117032577216,1365.03674271208
279.055,0.0043117027513287,1365.03245551674
279.045,0.00431170269272685,1365.03100697013
279.038,0.0623540096229976,1365.03242533452
279.021,0.04387807548478,1365.03673887214
279.015,0.0185377964149579,1365.04397584525
279.002,0.00914147288944801,1365.0541645161
278.994,0.0512971155244485,1365.06733314693
278.989,0.0338737228291154,1365.08351
278.981,0.0150038619935185,1365.10265971911
278.961,0.00795612719374419,1365.12449247425
278.95,0.0194432826979085,1365.14865481701
278.938,0.0136182380089429,1365.17479329892
278.93,0.00767146357783968,1365.20255447154
278.918,0.0054564772653559,1365.23158488645
278.909,0.00469771035108972,1365.26153109519
278.899,0.00444152885147863,1365.29203964932
278.894,0.00435533272772187,1365.32275710041
278.883,0.004326361156987,1365.35333
278.871,0.0843598818052261,1365.38341178966
278.866,0.0547341628010432,1365.4126834709
278.857,0.02225130712189,1365.44083293524
278.849,0.0104237903010814,1365.46754807421
278.831,0.0063707475204914,1365.49251677931
278.817,0.00500389361485365,1365.51542694207
278.804,0.0045442761898297,1365.535966454
278.792,0.00438983412319689,1365.55382320662
278.784,0.00433794912049801,1365.56868509145
278.772,0.00432051933207643,1365.58024
278.768,0.00431466448484145,1365.58828855227
278.753,0.00431269757280475,1365.59308228216
278.742,0.00431203692348917,1365.59498545203
278.74,0.0553385315806685,1365.59436232426
278.723,0.0368269655691756,1365.59157716122
278.713,0.0159009867243235,1365.58699422528
278.704,0.0082581479149829,1365.58097777882
278.696,0.00564096788352211,1365.57389208421
278.684,0.0047585370248539,1365.56610140381
278.679,0.00446183453335193,1365.55797
278.673,0.0043621379893701,1365.54980975126
278.658,0.00432864492298201,1365.54172300047
278.649,0.00431739370170257,1365.53375970664
278.644,0.186734836850605,1365.52596982876
278.639,0.126610223664227,1365.51840332581
278.63,0.0486121554349472,1365.5111101568
278.622,0.0194153276210552,1365.50414028072
278.617,0.00940531643781325,1365.49754365656
278.611,0.00602493064630421,1365.49137024332
278.615,0.00488746798910815,1365.48567
278.624,0.00547886406551353,1365.48047218269
278.63,0.0320395916618322,1365.47572323595
278.635,0.0186163986205001,1365.4713489014
278.635,0.00940110218771357,1365.46727492072
278.64,0.00604182754506247,1365.46342703554
278.652,0.00489480089151569,1365.45973098752
278.653,0.00450779003417955,1365.45611251831
278.661,0.0232285802596583,1365.45249736955
278.672,0.0163923914715425,1365.4488112829
278.699,0.00868638742924112,1365.44498
278.708,0.00580315473790681,1365.44093974797
278.719,0.00481468366757721,1365.43666869574
278.727,0.0162627438297144,1365.43215549774
278.735,0.0119051526947644,1365.42738880836
278.75,0.0209686572639601,1365.42235728202
278.757,0.0156772507213192,1365.41704957311
278.763,0.0083381960803338,1365.41145433605
278.775,0.00566689583757953,1365.40556022524
278.787,0.00476615420208576,1365.39935589509
278.796,0.00446420653483841,1365.39283
278.81,0.00436290865879729,1365.38597113544
278.82,0.0043289007910339,1365.37876766108
278.839,0.00431747963385925,1365.37120787763
278.854,0.00431364326390515,1365.36328008583
278.89,0.030939369527303,1365.35497258639
278.907,0.0213446243103392,1365.34627368004
278.923,0.0104805145778055,1365.33717166751
278.949,0.00641487496154539,1365.3276548495
278.96,0.00502098638640388,1365.31771152676
278.963,0.00455026875959993,1365.30733
278.972,0.0845830607851593,1365.29652190027
278.978,0.0560561451961185,1365.28539217995
278.986,0.0227872771303894,1365.27406912173
278.996,0.0105998291821618,1365.26268100832
279.006,0.0064293654916033,1365.25135612242
279.008,0.0050235170750727,1365.24022274672
279.024,0.0284680461228533,1365.22940916393
279.038,0.0196913317802679,1365.21904365675
279.057,0.00987963695382517,1365.20925450787
279.069,0.00620987886627744,1365.20017
279.092,0.0049518407484321,1365.19189710347
279.115,0.00452701062240243,1365.18445753912
279.148,0.00438406160338118,1365.17785171543
279.169,0.0043360132290588,1365.17208004088
279.183,0.00624141468109182,1365.16714292393
279.201,0.00575523118230827,1365.16304077307
279.217,0.00482525948174067,1365.15977399677
279.241,0.00448455952496273,1365.15734300351
279.262,0.00436965828080486,1365.15574820176
279.278,0.00433114943978063,1365.15499
279.294,0.00431823239713869,1365.15503297585
279.314,0.00431389618741751,1365.15569838357
279.339,0.0191575910890375,1365.15677164654
279.358,0.0138080608959737,1365.15803818817
279.382,0.00775099513313491,1365.15928343186
279.404,0.00548428311440309,1365.16029280099
279.426,0.00470714957521527,1365.16085171897
279.448,0.0697526123204658,1365.16074560921
279.477,0.0444525306277877,1365.15975989508
279.499,0.0185321212817617,1365.15768
279.524,0.00916207757128079,1365.15433089311
279.541,0.00594626667720467,1365.1496957266
279.56,0.00486126347056664,1365.1437971984
279.579,0.00449636153465185,1365.13665800644
279.601,0.00437373859883289,1365.12830084865
279.63,0.0293100950600732,1365.11874842297
279.661,0.0202962824789969,1365.10802342733
279.692,0.0101006576525736,1365.09614855966
279.73,0.0062853563986411,1365.08314651791
279.76,0.00497730637904954,1365.06904
279.795,0.00453557711074904,1365.05388995169
279.828,0.00438694040661639,1365.03791031002
279.86,0.0043369806148659,1365.02135325986
279.892,0.00432019442530269,1365.00447098609
279.917,0.035772137929802,1364.98751567356
279.949,0.0244353688703903,1364.97073950714
279.984,0.0115998698549945,1364.95439467171
280.018,0.00679650220191573,1364.93873335213
280.052,0.00514968828495644,1364.92400773327
280.087,0.00459355782357004,1364.91047
280.126,0.00440642576264327,1364.89832421013
280.164,0.00434352692163208,1364.88758191332
280.2,0.0840219892724159,1364.87820653215
280.236,0.0509286346932459,1364.87016148922
280.276,0.0206820331334486,1364.86341020712
280.313,0.00990790281989024,1364.85791610846
280.353,0.00619889093311334,1364.85364261582
280.395,0.00494635118767477,1364.8505531518
280.437,0.00452497140417238,1364.84861113899
280.48,0.00438335233112626,1364.84778
280.514,0.00433577205491228,1364.84801842777
280.554,0.00431978810305237,1364.8492661967
280.591,0.00431441890970473,1364.85145835155
280.632,0.0232535554304662,1364.85452993705
280.674,0.0185140288933327,1364.85841599796
280.71,0.00936492279620221,1364.86305157903
280.754,0.00601255827823842,1364.86837172503
280.793,0.00488196399269603,1364.87431148068
280.835,0.00450305020660107,1364.88080589076
280.876,0.00437594813528861,1364.88779
280.913,0.00433327921563463,1364.89519501877
280.955,0.00431894995647859,1364.90293681986
280.991,0.00431413721687856,1364.91092744167
281.034,0.00431252043229038,1364.9190789226
281.079,0.00431197730282268,1364.92730330104
281.128,0.00431179488754096,1364.93551261541
281.173,0.00431173379298988,1364.94361890408
281.218,0.00431171311728662,1364.95153420547
281.273,0.00431170597080738,1364.95917055798
281.328,0.00431170400435511,1364.96644
281.371,0.00431170294452914,1364.97328241714
281.418,0.0155044751960747,1364.97974908385
281.46,0.0114714692278831,1364.98591912177
281.512,0.0069047574850657,1364.99187165256
281.557,0.0051957698245544,1364.99768579786
281.601,0.00460984931728875,1365.00344067934
281.641,0.00441198408854591,1365.00921541864
281.685,0.00434540419265368,1365.01508913742
281.729,0.0176365324170698,1365.02114095732
281.768,0.0128318592420879,1365.02745
281.802,0.0073973503500251,1365.03409991267
281.838,0.0167921146360122,1365.04119244475
281.873,0.0119769808072597,1365.04883387126
281.91,0.0070786772689473,1365.05713046718
281.948,0.00525448444258711,1365.0661885075
281.983,0.00462959963452595,1365.07611426722
282.023,0.00441862106397467,1365.08701402134
282.061,0.00434763412951581,1365.09899404485
282.097,0.00432377462257838,1365.11216061274
282.133,0.00431575838581307,1365.12662
282.173,0.00431306518334032,1365.1424289922
282.207,0.00431216032125993,1365.15944641714
282.245,0.00431185632715418,1365.17748161319
282.282,0.00431175432935812,1365.19634391873
282.314,0.00431171986946258,1365.21584267213
282.35,0.00431170820418843,1365.23578721176
282.384,0.00431170445893449,1365.25598687599
282.416,0.0043117032577216,1365.27625100319
282.45,0.0043117027513287,1365.29638893174
282.483,0.00431170269272685,1365.31621
282.513,0.00431170269272685,1365.33553690854
282.547,0.00431170269272685,1365.35424580669
282.578,0.00431170269272685,1365.37222620597
282.607,0.00431170269272685,1365.38936761789
282.647,0.00431170269272685,1365.40555955397
282.68,0.00431170269272685,1365.42069152574
282.707,0.00641625195535043,1365.43465304471
282.738,0.00588970570972607,1365.44733362239
282.773,0.00487316091120701,1365.45862277032
282.804,0.00450068329423579,1365.46841
282.832,0.0043750642360188,1365.47660225363
282.861,0.00433296322880159,1365.48317619609
282.882,0.00431884071764337,1365.48812592293
282.915,0.00431410002108437,1365.49144552971
282.947,0.00431250813629298,1365.49312911197
282.969,0.00431197326281456,1365.49317076528
282.996,0.00431179357025303,1365.49156458519
283.021,0.00431173305540733,1365.48830466724
283.048,0.00431171259850679,1365.48338510699
283.077,0.00431170578264544,1365.4768
283.105,0.00431170376895238,1365.46858310694
283.135,0.00431170291862187,1365.45892684895
283.167,0.024968521795635,1365.44806331231
283.193,0.174630896424603,1365.43622458328
283.213,0.070310536357759,1365.42364274813
283.232,0.0281995184588528,1365.41054989313
283.251,0.0124801404372621,1365.39717810455
283.276,0.00706955547477759,1365.38375946865
283.306,0.00523970262048577,1365.37052607172
283.331,0.0198222336485078,1365.35771
283.356,0.0141387140501662,1365.34555864863
283.38,0.00786800477675359,1365.33438064812
283.401,0.00826906353504326,1365.32449993785
283.42,0.00677879135455368,1365.31624045719
283.448,0.00518154440228283,1365.30992614552
283.473,0.00460441007677582,1365.3058809422
283.494,0.00440987364759406,1365.30442878662
283.517,0.00434464952849583,1365.30589361814
283.543,0.00432276556389062,1365.31059937614
283.565,0.00431541804222494,1365.31887
283.587,0.00431295085179151,1365.33088965856
283.61,0.0769228556171698,1365.34628343858
283.631,0.0475196937827706,1365.36453665631
283.655,0.0195345585365503,1365.38513462797
283.675,0.00951146230341398,1365.40756266981
283.699,0.0060647743292413,1365.43130609807
283.719,0.0049011981318663,1365.45585022898
283.739,0.00450979154324166,1365.48068037878
283.758,0.00437825190123153,1365.50528186371
283.779,0.00433405858567364,1365.52914
283.795,0.00431921264731991,1365.55173910714
283.814,0.0295274182454392,1365.57255951756
283.836,0.0204408630764003,1365.59108056693
283.854,0.0101531816681176,1365.60678159093
283.877,0.00630327360881697,1365.61914192524
283.893,0.00498334965303698,1365.62764090553
283.913,0.00453761006419884,1365.63175786747
283.929,0.0043876236990299,1365.63097214675
283.948,0.00433720995416788,1365.62476307903
283.961,0.0043202714909986,1365.61261
283.982,0.00431458124655585,1365.59424426289
283.999,0.00431266965049934,1365.57040529119
284.01,0.00431202732158241,1365.54208452598
284.028,0.00431181166969482,1365.5102734083
284.048,0.00431173935025616,1365.47596337923
284.058,0.00431171499387658,1365.44014587982
284.071,0.00431170693887448,1365.40381235113
284.096,0.00431170421031824,1365.36795423422
284.112,0.0043117032540995,1365.33356297016
284.125,0.0043117027513287,1365.30163
284.131,0.00431170269272685,1365.27297572131
284.141,0.00431170269272685,1365.24773635767
284.152,0.00431170269272685,1365.22587708916
284.158,0.00431170269272685,1365.20736309585
284.165,0.00431170269272685,1365.19215955784
284.164,0.00431170269272685,1365.1802316552
284.164,0.00431170269272685,1365.17154456802
284.166,0.00431170269272685,1365.16606347637
284.168,0.00431170269272685,1365.16375356033
284.169,0.00431170269272685,1365.16458
284.169,0.00431170269272685,1365.16843035187
284.168,0.00431170269272685,1365.17488167813
284.164,0.00431170269272685,1365.1834334174
284.167,0.00431170269272685,1365.19358500829
284.165,0.00431170269272685,1365.20483588941
284.165,0.189209310240621,1365.21668549938
284.164,0.129381115621646,1365.22863327681
284.159,0.0491539687935454,1365.24017866031
284.164,0.019553475686185,1365.25082108851
284.164,0.00944255029743096,1365.26006
284.166,0.0060360845084015,1365.26751318122
284.165,0.00489103108576662,1365.27327180981
284.164,0.00450631589037896,1365.27754541125
284.16,0.00437707685982887,1365.280543511
284.157,0.00698722428343508,1365.28247563452
284.156,0.00630873460913059,1365.28355130728
284.15,0.123429847924138,1365.28398005474
284.145,0.0802935838683832,1365.28397140237
284.128,0.0318236406677288,1365.28373487564
284.098,0.0136910850967751,1365.28348
284.07,0.00747480803444069,1365.28338199327
284.055,0.00537560335159107,1365.28347884262
284.045,0.00466924780472748,1365.2837742276
284.022,0.00443182761357574,1365.28427182772
283.999,0.00435205700769878,1365.28497532251
283.967,0.105535429388991,1365.2858883915
283.942,0.0755066242368904,1365.28701471422
283.924,0.0299343439908264,1365.28835797019
283.896,0.0129967996419217,1365.28992183894
283.876,0.00723266055073001,1365.29171
283.846,0.0052930444468362,1365.29368509571
283.816,0.00464135323130238,1365.29564561969
283.797,0.00442243634610115,1365.29734902835
283.769,0.0043488991940263,1365.29855277813
283.744,0.0430865366379952,1365.29901432545
283.726,0.0291112997207152,1365.29849112673
283.699,0.0132932675143722,1365.2967406384
283.679,0.00737383660125448,1365.29352031688
283.661,0.00534439043224828,1365.28858761861
283.646,0.00465904554708616,1365.2817
283.63,0.00442843465488135,1365.27271921388
283.611,0.00435092172021963,1365.26192419862
283.589,0.00432487808712445,1365.24969818899
283.566,0.00431612896516035,1365.23642441976
283.545,0.0596879579572066,1365.22248612571
283.52,0.0397342039356753,1365.2082665416
283.498,0.0171406627026853,1365.1941489022
283.473,0.00868555829516547,1365.18051644229
283.452,0.00578676244695747,1365.16775239663
283.423,0.00480783667575911,1365.15624
283.4,0.00447843852000059,1365.14629804878
283.371,0.00436772122539217,1365.13798758585
283.342,0.00433052101470367,1365.1313052157
283.311,0.00431802440939814,1365.12624754283
283.282,0.00431382617528713,1365.12281117172
283.256,0.00431241588393802,1365.12099270688
283.225,0.0226916501528797,1365.12078875279
283.195,0.0160688696874102,1365.12219591395
283.175,0.00856979746643951,1365.12521079486
283.152,0.00576344253728263,1365.12983
283.128,0.0048012942503803,1365.136006691
283.106,0.00447637597974641,1365.14352025799
283.089,0.00436704474020146,1365.15210664821
283.06,0.00433029627869343,1365.16150180894
283.034,0.238705633874658,1365.17144168741
283.014,0.166114985998808,1365.1816622309
282.996,0.0621993930505456,1365.19189938664
282.983,0.0240020437606531,1365.2018891019
282.954,0.0109416212685601,1365.21136732394
282.932,0.0065400801856908,1365.22007
282.912,0.00853745877332485,1365.22778014722
282.889,0.00717034206761478,1365.2344690622
282.858,0.00532381382831386,1365.24015511144
282.835,0.0046523105937974,1365.24485666142
282.815,0.00442591945611538,1365.24859207862
282.79,0.00435003089567639,1365.25137972954
282.758,0.00432457206028498,1365.25323798065
282.724,0.00431602497862651,1365.25418519844
282.698,0.00431315470261372,1365.25423974939
282.67,0.00431219033091137,1365.25342
282.643,0.00431186655291106,1365.25175371013
282.613,0.00431175770290019,1365.2493062132
282.584,0.00431172112599949,1365.24615223602
282.551,0.00431170865435518,1365.24236650538
282.517,0.00431170483775277,1365.23802374809
282.478,0.00431170352941457,1365.23319869096
282.446,0.00431170277748178,1365.22796606078
282.42,0.00431170269272685,1365.22240058435
282.394,0.00431170269272685,1365.21657698849
282.359,0.00431170269272685,1365.21057
282.333,0.00431170269272685,1365.20443309226
282.299,0.190331306265594,1365.19813472498
282.273,0.455768664168069,1365.19162210448
282.233,0.210014426279444,1365.18484243706
282.202,0.100732441933837,1365.17774292901
282.173,0.0444019552998051,1365.17027078664
282.142,0.0182042563426612,1365.16237321625
282.114,0.00900786470578844,1365.15399742415
282.086,0.00589186448123068,1365.14509061663
282.06,0.00484279146117167,1365.1356
282.028,0.00449013747755367,1365.12548272084
282.004,0.00437164551467067,1365.11473568686
281.984,0.00433183867756212,1365.10336574604
281.967,0.0333246473134689,1365.09137974638
281.94,0.0260629703373979,1365.07878453587
281.929,0.0120508171281412,1365.06558696248
281.91,0.00691659838322742,1365.05179387421
281.888,0.00518506981606152,1365.03741211905
281.87,0.00460475507921016,1365.02244854498
281.86,0.00441009560960407,1365.00691
281.844,0.131715729686586,1364.99081527438
281.835,0.0872140284081274,1364.97423092758
281.817,0.0337667404091685,1364.95723546134
281.799,0.0142709730672041,1364.9399073774
281.787,0.00765681868378396,1364.92232517752
281.781,0.00543492559703351,1364.90456736344
281.774,0.00468893034682516,1364.8867124369
281.761,0.00443840708891387,1364.86883889965
281.745,0.00435426258001239,1364.85102525344
281.722,0.00432599890132846,1364.83335
281.707,0.161177403627153,1364.81589778164
281.698,0.112798570552496,1364.79877780283
281.686,0.0433606434829988,1364.78210540861
281.671,0.017560737210133,1364.765995944
281.656,0.00876912638393347,1364.75056475404
281.635,0.00580943896552559,1364.73592718376
281.615,0.00481484516932245,1364.72219857818
281.605,0.00448071762007837,1364.70949428234
281.596,0.00436847737389653,1364.69792964127
281.591,0.00433077391093159,1364.68762
281.581,0.00431810899158778,1364.67865947907
281.575,0.00431385449303808,1364.67105730111
281.564,0.00431242544410022,1364.66480146424
281.559,0.00431194525085361,1364.6598799666
281.554,0.00431178395617564,1364.65628080632
281.542,0.00431173004537089,1364.65399198154
281.538,0.00431171191743773,1364.65300149038
281.53,0.00431170570091943,1364.65329733098
281.524,0.00431170376895238,1364.65486750148
281.517,0.00431170291862187,1364.6577
281.512,0.0108998567505696,1364.66174577207
281.503,0.0092515377548271,1364.66680755273
281.494,0.00606930930936947,1364.67265102443
281.487,0.00490329236856782,1364.6790418696
281.481,0.00451005044103275,1364.68574577067
281.471,0.00437825731339751,1364.6925284101
281.454,0.00433404877071578,1364.69915547031
281.435,0.00431920760247736,1364.70539263373
281.42,0.00431422356228876,1364.71100558282
281.394,0.00431254937380322,1364.71576
281.376,0.0043119871083836,1364.71949475266
281.356,0.00431179830699327,1364.72234144797
281.328,0.0043117347208282,1364.72450487805
281.294,0.0043117134594306,1364.72618983501
281.278,0.00431170638170574,1364.72760111098
281.259,0.00431170400435511,1364.72894349807
281.237,0.00431170294452914,1364.7304217884
281.232,0.00431170269272685,1364.73224077409
281.217,0.00431170269272685,1364.73460524725
281.205,0.00431170269272685,1364.73772
281.2,0.00431170269272685,1364.74177857729
281.197,0.00431170269272685,1364.74692953539
281.182,0.00431170269272685,1364.75331018338
281.167,0.0477867915828002,1364.76105783035
281.167,0.0321217394066178,1364.7703097854
281.164,0.0143836699009109,1364.78120335762
281.162,0.00774560117205671,1364.7938758561
281.156,0.00546976647779647,1364.80846458992
281.166,0.00470121522124144,1364.8251068682
281.164,0.00444260656238262,1364.84394
281.172,0.0104863258833632,1364.86502180817
281.174,0.00892326817182246,1364.88809217048
281.163,0.00595221739857083,1364.91281147844
281.16,0.00486387761406799,1364.93884012359
281.156,0.00449683637258704,1364.96583849742
281.139,0.0216931645907108,1364.99346699146
281.117,0.0154113535224595,1365.02138599722
281.087,0.00833111788122499,1365.04925590622
281.063,0.00568203245279772,1365.07673710997
281.046,0.16205499904566,1365.10349
281.027,0.111956545417978,1365.12923727004
281.017,0.0430108078117023,1365.1539508227
